"","Team","X","Opponent","Result","Date"
"540","Iowa State","@","Kansas","L (14-34)",2014-11-08
"541","Iowa State","","Texas Tech","L (31-34)",2014-11-22
"542","Iowa State","","West Virginia","L (24-37)",2014-11-29
"543","Iowa State","@","Texas Christian","L (3-55)",2014-12-06
"544","Kansas","","Non-Major","W (34-28)",2014-09-06
"547","Kansas","","Texas","L (0-23)",2014-09-27
"548","Kansas","@","West Virginia","L (14-33)",2014-10-04
"549","Kansas","","Oklahoma State","L (20-27)",2014-10-11
"550","Kansas","@","Texas Tech","L (21-34)",2014-10-18
"553","Kansas","","Texas Christian","L (30-34)",2014-11-15
"554","Kansas","@","Oklahoma","L (7-44)",2014-11-22
"555","Kansas","@","Kansas State","L (13-51)",2014-11-29
"556","Kansas State","","Non-Major","W (55-16)",2014-08-30
"559","Kansas State","","Texas-El Paso","W (58-28)",2014-09-27
"560","Kansas State","","Texas Tech","W (45-13)",2014-10-04
"561","Kansas State","@","Oklahoma","W (31-30)",2014-10-18
"562","Kansas State","","Texas","W (23-0)",2014-10-25
"563","Kansas State","","Oklahoma State","W (48-14)",2014-11-01
"564","Kansas State","@","Texas Christian","L (20-41)",2014-11-08
"565","Kansas State","@","West Virginia","W (26-20)",2014-11-20
"568","Kansas State","N","UCLA","L (35-40)",2015-01-02
"569","Kent State","","Ohio","L (14-17)",2014-08-30
"570","Kent State","","South Alabama","L (13-23)",2014-09-06
"571","Kent State","@","Ohio State","L (0-66)",2014-09-13
"572","Kent State","@","Virginia","L (13-45)",2014-09-27
"573","Kent State","@","Northern Illinois","L (14-17)",2014-10-04
"574","Kent State","","Massachusetts","L (17-40)",2014-10-11
"576","Kent State","@","Miami (OH)","L (3-10)",2014-10-25
"577","Kent State","","Toledo","L (20-30)",2014-11-04
"580","Kentucky","","Non-Major","W (59-14)",2014-08-30
"581","Kentucky","","Ohio","W (20-3)",2014-09-06
"583","Kentucky","","Vanderbilt","W (17-7)",2014-09-27
"584","Kentucky","","South Carolina","W (45-38)",2014-10-04
"585","Kentucky","","Louisiana-Monroe","W (48-14)",2014-10-11
"586","Kentucky","@","Louisiana State","L (3-41)",2014-10-18
"587","Kentucky","","Mississippi State","L (31-45)",2014-10-25
"588","Kentucky","@","Missouri","L (10-20)",2014-11-01
"590","Kentucky","@","Tennessee","L (16-50)",2014-11-15
"591","Kentucky","@","Louisville","L (40-44)",2014-11-29
"592","Louisiana","","Non-Major","W (45-6)",2014-08-30
"593","Louisiana","","Louisiana Tech","L (20-48)",2014-09-06
"594","Louisiana","@","Mississippi","L (15-56)",2014-09-13
"597","Louisiana","@","Texas State","W (34-10)",2014-10-14
"599","Louisiana","","South Alabama","W (19-9)",2014-11-01
"600","Louisiana","@","New Mexico State","W (44-16)",2014-11-08
"601","Louisiana","@","Louisiana-Monroe","W (34-27)",2014-11-15
"603","Louisiana","@","Troy","W (42-23)",2014-11-29
"604","Louisiana","N","Nevada","W (16-3)",2014-12-20
"605","Louisiana-Monroe","","Wake Forest","W (17-10)",2014-08-28
"607","Louisiana-Monroe","@","Louisiana State","L (0-31)",2014-09-13
"608","Louisiana-Monroe","","Troy","W (22-20)",2014-09-27
"611","Louisiana-Monroe","","Texas State","L (18-22)",2014-10-25
"612","Louisiana-Monroe","@","Texas A&M","L (16-21)",2014-11-01
"615","Louisiana-Monroe","@","New Mexico State","W (30-17)",2014-11-22
"617","Louisiana Tech","@","Oklahoma","L (16-48)",2014-08-30
"619","Louisiana Tech","@","North Texas","W (42-21)",2014-09-11
"620","Louisiana Tech","","Non-Major","L (27-30)",2014-09-20
"622","Louisiana Tech","","Texas-El Paso","W (55-3)",2014-10-04
"623","Louisiana Tech","","Texas-San Antonio","W (27-20)",2014-10-18
"624","Louisiana Tech","@","Southern Mississippi","W (31-20)",2014-10-25
"625","Louisiana Tech","","Western Kentucky","W (59-10)",2014-11-01
"626","Louisiana Tech","@","Alabama-Birmingham","W (40-24)",2014-11-08
"627","Louisiana Tech","@","Old Dominion","L (27-30)",2014-11-22
"628","Louisiana Tech","","Rice","W (76-31)",2014-11-29
"629","Louisiana Tech","@","Marshall","L (23-26)",2014-12-06
"631","Louisville","","Miami (FL)","W (31-13)",2014-09-01
"632","Louisville","","Non-Major","W (66-21)",2014-09-06
"633","Louisville","@","Virginia","L (21-23)",2014-09-13
"635","Louisville","","Wake Forest","W (20-10)",2014-09-27
"636","Louisville","@","Syracuse","W (28-6)",2014-10-03
"638","Louisville","","North Carolina State","W (30-18)",2014-10-18
"641","Louisville","@","Notre Dame","W (31-28)",2014-11-22
"644","Louisiana State","N","Wisconsin","W (28-24)",2014-08-30
"645","Louisiana State","","Non-Major","W (56-0)",2014-09-06
"647","Louisiana State","","Mississippi State","L (29-34)",2014-09-20
"648","Louisiana State","","New Mexico State","W (63-7)",2014-09-27
"652","Louisiana State","","Mississippi","W (10-7)",2014-10-25
"655","Louisiana State","@","Texas A&M","W (23-17)",2014-11-27
"656","Louisiana State","N","Notre Dame","L (28-31)",2014-12-30
"657","Marshall","@","Miami (OH)","W (42-27)",2014-08-30
"658","Marshall","","Non-Major","W (48-7)",2014-09-06
"659","Marshall","","Ohio","W (44-14)",2014-09-13
"661","Marshall","@","Old Dominion","W (56-14)",2014-10-04
"662","Marshall","","Middle Tennessee State","W (49-24)",2014-10-11
"665","Marshall","@","Southern Mississippi","W (63-17)",2014-11-08
"666","Marshall","","Rice","W (41-14)",2014-11-15
"667","Marshall","@","Alabama-Birmingham","W (23-18)",2014-11-22
"668","Marshall","","Western Kentucky","L (66-67)",2014-11-28
"670","Marshall","N","Northern Illinois","W (52-23)",2014-12-23
"671","Maryland","","Non-Major","W (52-7)",2014-08-30
"672","Maryland","@","South Florida","W (24-17)",2014-09-06
"673","Maryland","","West Virginia","L (37-40)",2014-09-13
"674","Maryland","@","Syracuse","W (34-20)",2014-09-20
"676","Maryland","","Ohio State","L (24-52)",2014-10-04
"678","Maryland","@","Wisconsin","L (7-52)",2014-10-25
"679","Maryland","@","Penn State","W (20-19)",2014-11-01
"680","Maryland","","Michigan State","L (15-37)",2014-11-15
"681","Maryland","@","Michigan","W (23-16)",2014-11-22
"682","Maryland","","Rutgers","L (38-41)",2014-11-29
"683","Maryland","N","Stanford","L (21-45)",2014-12-30
"686","Massachusetts","@","Vanderbilt","L (31-34)",2014-09-13
"687","Massachusetts","@","Penn State","L (7-48)",2014-09-20
"689","Massachusetts","@","Miami (OH)","L (41-42)",2014-10-04
"692","Massachusetts","@","Toledo","L (35-42)",2014-10-25
"696","Memphis","","Non-Major","W (63-0)",2014-08-30
"697","Memphis","@","UCLA","L (35-42)",2014-09-06
"698","Memphis","","Middle Tennessee State","W (36-17)",2014-09-20
"699","Memphis","@","Mississippi","L (3-24)",2014-09-27
"702","Memphis","@","Southern Methodist","W (48-10)",2014-10-25
"703","Memphis","","Tulsa","W (40-20)",2014-10-31
"704","Memphis","@","Temple","W (16-13)",2014-11-07
"705","Memphis","@","Tulane","W (38-7)",2014-11-15
"706","Memphis","","South Florida","W (31-20)",2014-11-22
"710","Miami (FL)","","Non-Major","W (41-7)",2014-09-06
"712","Miami (FL)","@","Nebraska","L (31-41)",2014-09-20
"716","Miami (FL)","@","Virginia Tech","W (30-6)",2014-10-23
"717","Miami (FL)","","North Carolina","W (47-20)",2014-11-01
"719","Miami (FL)","@","Virginia","L (13-30)",2014-11-22
"720","Miami (FL)","","Pittsburgh","L (23-35)",2014-11-29
"721","Miami (FL)","N","South Carolina","L (21-24)",2014-12-27
"723","Miami (OH)","","Non-Major","L (10-17)",2014-09-06
"724","Miami (OH)","@","Michigan","L (10-34)",2014-09-13
"729","Miami (OH)","@","Northern Illinois","L (41-51)",2014-10-18
"731","Miami (OH)","","Western Michigan","L (10-41)",2014-11-01
"733","Miami (OH)","","Ohio","L (21-24)",2014-11-25
"735","Michigan","@","Notre Dame","L (0-31)",2014-09-06
"737","Michigan","","Utah","L (10-26)",2014-09-20
"738","Michigan","","Minnesota","L (14-30)",2014-09-27
"739","Michigan","@","Rutgers","L (24-26)",2014-10-04
"740","Michigan","","Penn State","W (18-13)",2014-10-11
"741","Michigan","@","Michigan State","L (11-35)",2014-10-25
"743","Michigan","@","Northwestern","W (10-9)",2014-11-08
"745","Michigan","@","Ohio State","L (28-42)",2014-11-29
"746","Michigan State","","Non-Major","W (45-7)",2014-08-29
"747","Michigan State","@","Oregon","L (27-46)",2014-09-06
"749","Michigan State","","Wyoming","W (56-14)",2014-09-27
"750","Michigan State","","Nebraska","W (27-22)",2014-10-04
"751","Michigan State","@","Purdue","W (45-31)",2014-10-11
"754","Michigan State","","Ohio State","L (37-49)",2014-11-08
"756","Michigan State","","Rutgers","W (45-3)",2014-11-22
"757","Michigan State","@","Penn State","W (34-10)",2014-11-29
"759","Middle Tennessee State","","Non-Major","W (61-7)",2014-08-30
"760","Middle Tennessee State","@","Minnesota","L (24-35)",2014-09-06
"761","Middle Tennessee State","","Western Kentucky","W (50-47)",2014-09-13
"763","Middle Tennessee State","@","Old Dominion","W (41-28)",2014-09-26
"764","Middle Tennessee State","","Southern Mississippi","W (37-31)",2014-10-04
"766","Middle Tennessee State","","Alabama-Birmingham","W (34-22)",2014-10-18
"770","Middle Tennessee State","@","Texas-El Paso","L (21-24)",2014-11-29
"771","Minnesota","","Non-Major","W (42-20)",2014-08-28
"773","Minnesota","@","Texas Christian","L (7-30)",2014-09-13
"774","Minnesota","","San Jose State","W (24-7)",2014-09-20
"776","Minnesota","","Northwestern","W (24-17)",2014-10-11
"777","Minnesota","","Purdue","W (39-38)",2014-10-18
"780","Minnesota","","Ohio State","L (24-31)",2014-11-15
"781","Minnesota","@","Nebraska","W (28-24)",2014-11-22
"782","Minnesota","@","Wisconsin","L (24-34)",2014-11-29
"783","Minnesota","N","Missouri","L (17-33)",2015-01-01
"784","Mississippi State","","Southern Mississippi","W (49-0)",2014-08-30
"785","Mississippi State","","Alabama-Birmingham","W (47-34)",2014-09-06
"786","Mississippi State","@","South Alabama","W (35-3)",2014-09-13
"788","Mississippi State","","Texas A&M","W (48-31)",2014-10-04
"792","Mississippi State","","Non-Major","W (45-16)",2014-11-08
"794","Mississippi State","","Vanderbilt","W (51-0)",2014-11-22
"795","Mississippi State","@","Mississippi","L (17-31)",2014-11-29
"797","Missouri","","Non-Major","W (38-18)",2014-08-30
"798","Missouri","@","Toledo","W (49-24)",2014-09-06
"799","Missouri","","Central Florida","W (38-10)",2014-09-13
"801","Missouri","@","South Carolina","W (21-20)",2014-09-27
"804","Missouri","","Vanderbilt","W (24-14)",2014-10-25
"806","Missouri","@","Texas A&M","W (34-27)",2014-11-15
"807","Missouri","@","Tennessee","W (29-21)",2014-11-22
"811","Navy","N","Ohio State","L (17-34)",2014-08-30
"812","Navy","@","Temple","W (31-24)",2014-09-06
"813","Navy","@","Texas State","W (35-21)",2014-09-13
"814","Navy","","Rutgers","L (24-31)",2014-09-20
"815","Navy","","Western Kentucky","L (27-36)",2014-09-27
"817","Navy","","Non-Major","W (51-14)",2014-10-11
"818","Navy","","San Jose State","W (41-31)",2014-10-25
"819","Navy","N","Notre Dame","L (39-49)",2014-11-01
"821","Navy","@","South Alabama","W (42-40)",2014-11-28
"823","Navy","N","San Diego State","W (17-16)",2014-12-23
"825","Nebraska","","Non-Major","W (31-24)",2014-09-06
"830","Nebraska","@","Northwestern","W (38-17)",2014-10-18
"831","Nebraska","","Rutgers","W (42-24)",2014-10-25
"832","Nebraska","","Purdue","W (35-14)",2014-11-01
"833","Nebraska","@","Wisconsin","L (24-59)",2014-11-15
"836","Nebraska","N","Southern California","L (42-45)",2014-12-27
"837","Nevada","","Non-Major","W (28-19)",2014-08-30
"838","Nevada","","Washington State","W (24-13)",2014-09-05
"840","Nevada","@","San Jose State","W (21-10)",2014-09-27
"845","Nevada","","San Diego State","W (30-14)",2014-11-01
"848","Nevada","@","Nevada-Las Vegas","W (49-27)",2014-11-29
"850","New Mexico","","Texas-El Paso","L (24-31)",2014-08-30
"852","New Mexico","@","New Mexico State","W (38-35)",2014-09-20
"854","New Mexico","@","Texas-San Antonio","W (21-9)",2014-10-04
"855","New Mexico","","San Diego State","L (14-24)",2014-10-10
"857","New Mexico","@","Nevada-Las Vegas","W (31-28)",2014-11-01
"859","New Mexico","@","Utah State","L (21-28)",2014-11-15
"861","New Mexico","","Wyoming","W (36-30)",2014-11-29
"862","New Mexico State","","Non-Major","W (28-10)",2014-08-28
"864","New Mexico State","@","Texas-El Paso","L (24-42)",2014-09-13
"868","New Mexico State","@","Troy","L (24-41)",2014-10-11
"870","New Mexico State","","Texas State","L (29-37)",2014-11-01
"874","North Carolina","","Non-Major","W (56-29)",2014-08-30
"875","North Carolina","","San Diego State","W (31-27)",2014-09-06
"878","North Carolina","","Virginia Tech","L (17-34)",2014-10-04
"879","North Carolina","@","Notre Dame","L (43-50)",2014-10-11
"881","North Carolina","@","Virginia","W (28-27)",2014-10-25
"883","North Carolina","","Pittsburgh","W (40-35)",2014-11-15
"885","North Carolina","","North Carolina State","L (7-35)",2014-11-29
"886","North Carolina","N","Rutgers","L (21-40)",2014-12-26
"888","North Carolina State","","Old Dominion","W (46-34)",2014-09-06
"889","North Carolina State","@","South Florida","W (49-17)",2014-09-13
"890","North Carolina State","","Non-Major","W (42-0)",2014-09-20
"895","North Carolina State","@","Syracuse","W (24-17)",2014-11-01
"897","North Carolina State","","Wake Forest","W (42-13)",2014-11-15
"899","North Carolina State","N","Central Florida","W (34-27)",2014-12-26
"900","Northern Illinois","","Non-Major","W (55-3)",2014-08-28
"901","Northern Illinois","@","Northwestern","W (23-15)",2014-09-06
"902","Northern Illinois","@","Nevada-Las Vegas","W (48-34)",2014-09-13
"909","Northern Illinois","","Toledo","W (27-24)",2014-11-11
"910","Northern Illinois","@","Ohio","W (21-14)",2014-11-18
"911","Northern Illinois","@","Western Michigan","W (31-21)",2014-11-28
"914","North Texas","@","Texas","L (7-38)",2014-08-30
"915","North Texas","","Southern Methodist","W (43-6)",2014-09-06
"917","North Texas","","Non-Major","W (77-3)",2014-09-20
"919","North Texas","@","Alabama-Birmingham","L (21-56)",2014-10-11
"920","North Texas","","Southern Mississippi","L (20-30)",2014-10-18
"921","North Texas","@","Rice","L (21-41)",2014-10-25
"923","North Texas","@","Texas-El Paso","L (17-35)",2014-11-15
"925","North Texas","@","Texas-San Antonio","L (27-34)",2014-11-29
"928","Northwestern","","Non-Major","W (24-7)",2014-09-20
"929","Northwestern","@","Penn State","W (29-6)",2014-09-27
"930","Northwestern","","Wisconsin","W (20-14)",2014-10-04
"935","Northwestern","@","Notre Dame","W (43-40)",2014-11-15
"936","Northwestern","@","Purdue","W (38-14)",2014-11-22
"938","Notre Dame","","Rice","W (48-17)",2014-08-30
"940","Notre Dame","N","Purdue","W (30-14)",2014-09-13
"941","Notre Dame","N","Syracuse","W (31-15)",2014-09-27
"942","Notre Dame","","Stanford","W (17-14)",2014-10-04
"949","Notre Dame","@","Southern California","L (14-49)",2014-11-29
"955","Ohio","","Non-Major","W (34-19)",2014-09-27
"959","Ohio","@","Western Michigan","L (21-42)",2014-10-25
"964","Ohio State","","Virginia Tech","L (21-35)",2014-09-06
"968","Ohio State","","Rutgers","W (56-17)",2014-10-18
"969","Ohio State","@","Penn State","W (31-24)",2014-10-25
"975","Ohio State","N","Wisconsin","W (59-0)",2014-12-06
"977","Ohio State","N","Oregon","W (42-20)",2015-01-12
"979","Oklahoma","@","Tulsa","W (52-7)",2014-09-06
"980","Oklahoma","","Tennessee","W (34-10)",2014-09-13
"981","Oklahoma","@","West Virginia","W (45-33)",2014-09-20
"982","Oklahoma","@","Texas Christian","L (33-37)",2014-10-04
"983","Oklahoma","N","Texas","W (31-26)",2014-10-11
"987","Oklahoma","@","Texas Tech","W (42-30)",2014-11-15
"989","Oklahoma","","Oklahoma State","L (35-38)",2014-12-06
"992","Oklahoma State","","Non-Major","W (40-23)",2014-09-06
"993","Oklahoma State","","Texas-San Antonio","W (43-13)",2014-09-13
"994","Oklahoma State","","Texas Tech","W (45-35)",2014-09-25
"997","Oklahoma State","@","Texas Christian","L (9-42)",2014-10-18
"998","Oklahoma State","","West Virginia","L (10-34)",2014-10-25
"1000","Oklahoma State","","Texas","L (7-28)",2014-11-15
"1003","Oklahoma State","N","Washington","W (30-22)",2015-01-02
"1006","Old Dominion","@","Rice","W (45-42)",2014-09-20
"1009","Old Dominion","@","Texas-El Paso","L (35-42)",2014-10-11
"1010","Old Dominion","@","Western Kentucky","L (51-66)",2014-10-25
"1011","Old Dominion","@","Vanderbilt","L (28-42)",2014-11-01
"1016","Mississippi","N","Vanderbilt","W (41-3)",2014-09-06
"1020","Mississippi","@","Texas A&M","W (35-20)",2014-10-11
"1021","Mississippi","","Tennessee","W (34-3)",2014-10-18
"1024","Mississippi","","Non-Major","W (48-0)",2014-11-08
"1027","Mississippi","N","Texas Christian","L (3-42)",2014-12-31
"1028","Oregon","","Non-Major","W (62-13)",2014-08-30
"1030","Oregon","","Wyoming","W (48-14)",2014-09-13
"1031","Oregon","@","Washington State","W (38-31)",2014-09-20
"1033","Oregon","@","UCLA","W (42-30)",2014-10-11
"1034","Oregon","","Washington","W (45-20)",2014-10-18
"1036","Oregon","","Stanford","W (45-16)",2014-11-01
"1037","Oregon","@","Utah","W (51-27)",2014-11-08
"1039","Oregon","@","Oregon State","W (47-19)",2014-11-29
"1043","Oregon State","","Non-Major","W (29-14)",2014-08-30
"1045","Oregon State","","San Diego State","W (28-7)",2014-09-20
"1046","Oregon State","@","Southern California","L (10-35)",2014-09-27
"1048","Oregon State","","Utah","L (23-29)",2014-10-16
"1049","Oregon State","@","Stanford","L (14-38)",2014-10-25
"1051","Oregon State","","Washington State","L (32-39)",2014-11-08
"1053","Oregon State","@","Washington","L (13-37)",2014-11-22
"1055","Penn State","N","Central Florida","W (26-24)",2014-08-30
"1057","Penn State","@","Rutgers","W (13-10)",2014-09-13
"1064","Penn State","","Temple","W (30-13)",2014-11-15
"1068","Pittsburgh","","Non-Major","W (62-0)",2014-08-30
"1073","Pittsburgh","@","Virginia","L (19-24)",2014-10-04
"1074","Pittsburgh","","Virginia Tech","W (21-16)",2014-10-16
"1078","Pittsburgh","","Syracuse","W (30-7)",2014-11-22
"1081","Purdue","","Western Michigan","W (43-34)",2014-08-30
"1084","Purdue","","Non-Major","W (35-13)",2014-09-20
"1090","Purdue","","Wisconsin","L (16-34)",2014-11-08
"1094","Rice","@","Texas A&M","L (10-38)",2014-09-13
"1096","Rice","@","Southern Mississippi","W (41-23)",2014-09-27
"1101","Rice","","Texas-San Antonio","W (17-7)",2014-11-08
"1103","Rice","","Texas-El Paso","W (31-13)",2014-11-21
"1106","Rutgers","N","Washington State","W (41-38)",2014-08-28
"1107","Rutgers","","Non-Major","W (38-25)",2014-09-06
"1110","Rutgers","","Tulane","W (31-6)",2014-09-27
"1114","Rutgers","","Wisconsin","L (0-37)",2014-11-01
"1119","San Diego State","","Non-Major","W (38-7)",2014-08-30
"1122","San Diego State","","Nevada-Las Vegas","W (34-17)",2014-09-27
"1130","San Diego State","","San Jose State","W (38-7)",2014-11-29
"1132","San Jose State","","Non-Major","W (42-10)",2014-08-28
"1136","San Jose State","","Nevada-Las Vegas","W (33-10)",2014-10-04
"1137","San Jose State","@","Wyoming","W (27-20)",2014-10-18
"1142","San Jose State","@","Utah State","L (7-41)",2014-11-21
"1146","Southern Methodist","","Texas A&M","L (6-58)",2014-09-20
"1147","Southern Methodist","","Texas Christian","L (0-56)",2014-09-27
"1151","Southern Methodist","@","Tulsa","L (28-38)",2014-11-08
"1152","Southern Methodist","","South Florida","L (13-14)",2014-11-15
"1153","Southern Methodist","@","Central Florida","L (7-53)",2014-11-22
"1162","South Alabama","","Troy","W (27-13)",2014-10-24
"1165","South Alabama","","Texas State","W (24-20)",2014-11-15
"1166","South Alabama","@","South Carolina","L (12-37)",2014-11-22
"1169","South Carolina","","Texas A&M","L (28-52)",2014-08-28
"1172","South Carolina","@","Vanderbilt","W (48-34)",2014-09-20
"1175","South Carolina","","Non-Major","W (41-10)",2014-10-18
"1177","South Carolina","","Tennessee","L (42-45)",2014-11-01
"1183","Southern Mississippi","","Non-Major","W (26-20)",2014-09-06
"1190","Southern Mississippi","@","Texas-El Paso","L (14-35)",2014-11-01
"1192","Southern Mississippi","@","Texas-San Antonio","L (10-12)",2014-11-13
"1193","Southern Mississippi","","Alabama-Birmingham","L (24-45)",2014-11-29
"1194","South Florida","","Non-Major","W (36-31)",2014-08-30
"1198","South Florida","@","Wisconsin","L (10-27)",2014-09-27
"1200","South Florida","@","Tulsa","W (38-30)",2014-10-18
"1205","South Florida","","Central Florida","L (0-16)",2014-11-28
"1206","Stanford","","Non-Major","W (45-0)",2014-08-30
"1207","Stanford","","Southern California","L (10-13)",2014-09-06
"1209","Stanford","@","Washington","W (20-13)",2014-09-27
"1211","Stanford","","Washington State","W (34-17)",2014-10-10
"1215","Stanford","","Utah","L (17-20)",2014-11-15
"1217","Stanford","@","UCLA","W (31-10)",2014-11-28
"1219","Syracuse","","Non-Major","W (27-26)",2014-08-29
"1225","Syracuse","@","Wake Forest","W (30-7)",2014-10-18
"1231","Temple","@","Vanderbilt","W (37-7)",2014-08-28
"1233","Temple","","Non-Major","W (59-0)",2014-09-20
"1235","Temple","","Tulsa","W (35-24)",2014-10-11
"1237","Temple","@","Central Florida","L (14-34)",2014-10-25
"1242","Temple","@","Tulane","W (10-3)",2014-12-06
"1243","Tennessee","","Utah State","W (38-7)",2014-08-31
"1248","Tennessee","","Non-Major","W (45-10)",2014-10-11
"1254","Tennessee","@","Vanderbilt","W (24-17)",2014-11-29
"1257","Texas A&M","","Non-Major","W (73-3)",2014-09-06
"1268","Texas A&M","N","West Virginia","W (45-37)",2014-12-29
"1269","Texas Christian","","Non-Major","W (48-14)",2014-08-30
"1275","Texas Christian","","Texas Tech","W (82-27)",2014-10-25
"1276","Texas Christian","@","West Virginia","W (31-30)",2014-11-01
"1279","Texas Christian","@","Texas","W (48-10)",2014-11-27
"1284","Texas","N","UCLA","L (17-20)",2014-09-13
"1290","Texas","@","Texas Tech","W (34-13)",2014-11-01
"1291","Texas","","West Virginia","W (33-16)",2014-11-08
"1295","Texas State","","Non-Major","W (65-0)",2014-08-30
"1298","Texas State","@","Tulsa","W (37-34)",2014-09-27
"1307","Texas Tech","","Non-Major","W (42-35)",2014-08-30
"1308","Texas Tech","@","Texas-El Paso","W (30-26)",2014-09-06
"1312","Texas Tech","","West Virginia","L (34-37)",2014-10-11
"1319","Toledo","","Non-Major","W (54-20)",2014-08-30
"1324","Toledo","@","Western Michigan","W (20-19)",2014-10-04
"1332","Troy","@","Alabama-Birmingham","L (10-48)",2014-08-30
"1334","Troy","","Non-Major","L (35-38)",2014-09-13
"1344","Tulane","@","Tulsa","L (31-38)",2014-08-28
"1346","Tulane","","Non-Major","W (35-20)",2014-09-13
"1350","Tulane","@","Central Florida","L (13-20)",2014-10-18
"1365","Tulsa","@","Central Florida","L (7-31)",2014-11-14
"1370","Alabama-Birmingham","","Non-Major","W (41-14)",2014-09-13
"1372","Alabama-Birmingham","@","Western Kentucky","W (42-39)",2014-10-04
"1382","Central Florida","","Non-Major","W (41-7)",2014-09-20
"1393","UCLA","@","Virginia","W (28-20)",2014-08-30
"1397","UCLA","","Utah","L (28-30)",2014-10-04
"1402","UCLA","@","Washington","W (44-30)",2014-11-08
"1403","UCLA","","Southern California","W (38-20)",2014-11-22
"1407","Nevada-Las Vegas","","Non-Major","W (13-12)",2014-09-06
"1413","Nevada-Las Vegas","@","Utah State","L (20-34)",2014-10-25
"1426","Southern California","@","Utah","L (21-24)",2014-10-25
"1427","Southern California","@","Washington State","W (44-17)",2014-11-01
"1432","Utah","","Non-Major","W (56-14)",2014-08-28
"1435","Utah","","Washington State","L (27-28)",2014-09-27
"1446","Utah State","","Non-Major","W (40-20)",2014-09-06
"1447","Utah State","","Wake Forest","W (36-24)",2014-09-13
"1454","Utah State","@","Wyoming","W (20-3)",2014-11-07
"1458","Utah State","N","Texas-El Paso","W (21-6)",2014-12-20
"1465","Texas-El Paso","@","Texas-San Antonio","W (34-0)",2014-10-25
"1467","Texas-El Paso","@","Western Kentucky","L (27-35)",2014-11-08
"1482","Texas-San Antonio","@","Western Kentucky","L (7-45)",2014-11-22
"1490","Vanderbilt","","Non-Major","W (21-20)",2014-10-11
"1497","Virginia","","Non-Major","W (45-13)",2014-09-06
"1507","Virginia","@","Virginia Tech","L (20-24)",2014-11-28
"1508","Virginia Tech","","Non-Major","W (34-9)",2014-08-30
"1512","Virginia Tech","","Western Michigan","W (35-17)",2014-09-27
"1518","Virginia Tech","@","Wake Forest","L (3-6)",2014-11-22
"1522","Wake Forest","","Non-Major","W (23-7)",2014-09-06
"1534","Washington","","Non-Major","W (59-52)",2014-09-06
"1545","Washington","@","Washington State","W (31-13)",2014-11-29
"1549","Washington State","","Non-Major","W (59-21)",2014-09-13
"1574","Western Michigan","","Non-Major","W (45-14)",2014-09-20
"1586","West Virginia","","Non-Major","W (54-0)",2014-09-06
"1599","Wisconsin","","Non-Major","W (37-3)",2014-09-06
"1612","Wyoming","","Non-Major","W (17-12)",2014-08-30
